index,endTime,artistName,trackName,msPlayed,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5235,2023-07-23 14:30,Ronald Langestraat,Double Star III,132097,5Q54M4UmQzNxtKBDaYHEex,0.507,0.66,2.0,-11.378,0.0,0.055,0.418,0.889,0.105,0.398,177.131,4.0
5236,2023-07-23 14:34,Mystic Jungle,Money Wonder,248187,23kZyOvUJxOUL8k9GRTh12,0.711,0.727,1.0,-7.991,1.0,0.0609,0.0172,0.261,0.0826,0.908,101.013,4.0
5237,2023-07-23 14:37,Fantastic Man,False Consciousness - Mixed,145813,0T3sO67401wX8LCvykGrBk,0.764,0.771,4.0,-6.878,0.0,0.0656,0.319,0.911,0.109,0.822,120.526,4.0
5255,2023-07-23 19:10,Saint Etienne,Fonteyn,290586,5IyYB9uVfblAODlUqzQzhs,0.519,0.64,8.0,-11.046,0.0,0.0278,0.473,0.923,0.143,0.721,89.039,4.0
5256,2023-07-23 19:17,Lorenzo Morresi,Cosmica Italiana,196858,0tJFs0pjIJOnzTKJjeawp8,0.696,0.893,10.0,-5.696,1.0,0.0456,0.227,0.896,0.352,0.733,110.0,4.0
5257,2023-07-23 19:20,Lorenzo Morresi,Promenade,72101,1vDSP5mbhc4KUtCm7G2cwf,0.46,0.83,9.0,-7.45,0.0,0.0607,0.0926,0.859,0.111,0.246,197.91,4.0
5268,2023-07-23 20:31,Loure,Vue,358014,4FIch2blnkhlCfnfSzrfxQ,0.684,0.617,6.0,-9.583,0.0,0.0355,0.0214,0.972,0.553,0.0689,119.989,4.0
5313,2023-07-24 19:38,Motorama,Heavy Wave,123814,6nk1JuxsAZzxuQdqvyBkZI,0.586,0.699,9.0,-7.762,1.0,0.0289,0.114,0.809,0.125,0.511,77.0,4.0
5315,2023-07-24 19:47,Motorama,Second Part,185059,65q7TkCV71sGC8ClYb2j5E,0.513,0.724,1.0,-6.427,0.0,0.0409,0.36,0.0506,0.332,0.494,155.771,4.0
5316,2023-07-24 19:50,Vestron Vulture,Judas Effect,192000,4muTa4rsdaT0cpRpDzXZx7,0.589,0.882,7.0,-6.4,1.0,0.0363,0.00365,0.845,0.0746,0.612,149.999,4.0
5317,2023-07-24 20:08,Molchat Doma,Судно (Борис Рижий),108385,1SHB1hp6267UK9bJQUxYvO,0.484,0.75,1.0,-4.176,1.0,0.0685,0.697,0.862,0.105,0.467,159.992,4.0
5336,2023-07-25 09:25,KAS:ST,33.33,3165,6UCsIeTsRU4NE2DAGTBCjm,0.514,0.785,10.0,-12.043,0.0,0.0415,0.0341,0.849,0.109,0.0352,128.007,4.0
5337,2023-07-25 09:25,Yotto,Observer,116250,1dbtntf2KpYWrpVZvEdArL,0.658,0.804,4.0,-7.967,0.0,0.0335,0.132,0.856,0.143,0.117,122.008,4.0
5339,2023-07-25 09:36,Cannons,Bad Dream,123436,1fHGvQPIVZfkTZ10tT9xsj,0.66,0.844,5.0,-6.173,0.0,0.0352,0.0211,0.109,0.338,0.662,114.952,4.0
5343,2023-07-25 10:03,Washed Out,Olivia,145742,5wlgsAAM5DuEBrjGNMAcXs,0.674,0.84,7.0,-4.484,1.0,0.0725,0.0025,0.000526,0.321,0.434,100.992,4.0
5346,2023-07-25 10:41,Troja,Satya,473271,3bGHUV5pKtTmBA0aUFKqzz,0.749,0.929,11.0,-8.407,1.0,0.0736,0.00586,0.811,0.0743,0.743,98.007,4.0
5347,2023-07-25 10:49,Township Rebellion,Kristalle,484005,6IgIPWjUrRBTIm07t7H64S,0.806,0.607,10.0,-9.956,1.0,0.0568,0.00844,0.834,0.129,0.389,119.986,3.0
5359,2023-07-25 15:32,Way Out West,Future Perfect - Original Club Mix,386360,3SgH72lTcZCPVkqNJJsYng,0.667,0.466,2.0,-9.265,1.0,0.077,0.00802,0.88,0.489,0.626,124.979,4.0
5362,2023-07-25 15:38,Shadow Child,So High - Hot Since 82 Remix,91139,5uB5kIUAQEXXt2eIsXnZYc,0.754,0.875,11.0,-5.957,0.0,0.0344,0.000302,0.778,0.0721,0.333,122.006,4.0
5363,2023-07-25 15:39,Avenged Sevenfold,Hail to the King,1192,5anCkDvJ17aznvK5TED5uo,0.58,0.916,3.0,-4.358,0.0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4.0
5364,2023-07-25 15:43,Foo Fighters,Best of You,254973,1152S957C8U9O5oFJxEQ8I,0.394,0.891,1.0,-7.188,0.0,0.0758,0.111,0.0,0.938,0.408,129.997,4.0
5370,2023-07-25 15:45,Adriatique,Nude,1667,0tEXw5WFaX9QpSVB8T7U1f,0.755,0.735,10.0,-5.698,0.0,0.0413,0.000203,0.866,0.102,0.28,124.988,4.0
5372,2023-07-25 15:48,Bat For Lashes,Jasmine,175693,7lWfBEJFHtgYwLngxlJzyz,0.565,0.7,10.0,-11.577,0.0,0.0616,0.00467,0.00285,0.219,0.507,100.055,4.0
5373,2023-07-25 15:48,Manu Riga,Everything Comes To An End - Solar Fields Remix,14762,2r3B7vvcEKyzmuF8DrkS0X,0.56,0.635,5.0,-9.294,0.0,0.0362,0.0072,0.838,0.147,0.233,127.992,4.0
5375,2023-07-25 15:55,Tell,Starry Night,1758,2vHgxqDNkshj8VWddFJQTt,0.873,0.882,4.0,-6.974,1.0,0.127,0.0174,0.547,0.171,0.646,118.998,4.0
5376,2023-07-25 15:55,Fools Garden,Lemon Tree,1590,4QFUMf4xUJxQDgUway3OCl,0.35,0.799,8.0,-9.651,1.0,0.167,0.391,0.000171,0.888,0.648,146.154,4.0
5380,2023-07-25 16:04,Alfa Romero,Claim Your Love,1763,0ra2KycIylOc1NDTVkIUcv,0.504,0.502,6.0,-14.355,0.0,0.0554,0.616,0.919,0.112,0.226,124.987,3.0
5382,2023-07-25 16:04,Maceo Plex,When the Lights Are Out,414707,2BIe0r0ghtyoeinWcBgQky,0.645,0.861,9.0,-11.057,0.0,0.0508,0.0031,0.771,0.226,0.293,127.99,4.0
5393,2023-07-25 17:01,Mariano Favre,Broken Dreams - DOMA Remix,433151,7ddYIVQljBwoqnPXySNDFF,0.806,0.77,2.0,-8.399,1.0,0.0463,2.26e-05,0.713,0.031,0.289,122.013,4.0
5397,2023-07-25 17:10,Betical,Exil,310010,2yhNI6MbyqJwF3hF79vQuR,0.697,0.585,1.0,-9.491,0.0,0.0444,0.00369,0.752,0.0323,0.188,126.017,4.0
5400,2023-07-25 18:44,Roman Flügel,Connecting The Ghost,9202,4Vfq01gVYOoNje3HwDteaf,0.555,0.459,0.0,-7.418,1.0,0.0358,0.000683,0.893,0.0956,0.0301,78.184,4.0
5401,2023-07-25 18:49,Ital Tek,Become Real,300960,32b3U3ceQwWnFWSbETA4MY,0.18,0.822,5.0,-14.248,0.0,0.0384,0.0538,0.781,0.108,0.0367,139.422,3.0
5402,2023-07-25 19:38,Modular Project,Leaf,62019,2Mhs0u6jddFDTkflod4uR1,0.696,0.416,5.0,-15.179,0.0,0.0472,0.0531,0.876,0.103,0.0377,122.035,4.0
5414,2023-07-26 09:31,Solee,Morgenrotsonate,465637,6ZECtW1qkb3zLGM2PgYNpK,0.587,0.73,5.0,-9.178,0.0,0.064,0.194,0.476,0.273,0.64,127.434,4.0
5418,2023-07-26 09:57,Abstraal,Ain't Around - Olivier Giacomotto Remix,411393,ID not found,,,,,,,,,,,,
5420,2023-07-26 10:09,Soundprank,Downshift - Original Mix,495046,37zoJIMxB98H2fbidrwxUO,0.692,0.903,6.0,-5.703,1.0,0.0554,0.00142,0.424,0.0542,0.403,128.021,4.0
5424,2023-07-26 10:21,Nils Hoffmann,Balloons - Reworked Mix,2207,2WI81HoOuPECYhkTC1iWNi,0.93,0.379,8.0,-10.668,1.0,0.057,0.378,0.915,0.112,0.547,128.003,4.0
5426,2023-07-26 10:31,Jimmy Eat World,Bleed American,709,4zTPyKq6Llk5i5XvxXus6A,0.445,0.946,6.0,-5.573,0.0,0.0931,0.00637,1.07e-06,0.653,0.582,160.181,4.0
5429,2023-07-26 10:43,Alfa Romero,Learning To Fly,442026,2rJ6tqhA4tZLHGmvBpHBnb,0.613,0.519,7.0,-13.025,0.0,0.0331,0.254,0.917,0.102,0.363,125.989,3.0
5430,2023-07-26 10:47,Tunacola,The Woods,6201,38zPRwonlND1pNwfNYXy2Q,0.365,0.639,0.0,-7.932,0.0,0.0411,0.0317,1.24e-05,0.131,0.405,169.805,4.0
5432,2023-07-26 10:54,Cherry Ghost,Finally - Time and Space Machine Edit,402124,ID not found,,,,,,,,,,,,
5436,2023-07-26 11:30,Oliver Heldens,Désenchantée (Oli’s EuroRave Mix),19804,0QpAKilUehAlHpHzE9bWms,0.514,0.962,1.0,-4.659,1.0,0.215,0.00653,0.00183,0.336,0.0836,139.892,4.0
5444,2023-07-26 11:44,Rodriguez Jr.,An Evidence Of Time - Claude VonStroke Remix,1954,0SKsyaz0o6E5HkiMEGAzP9,0.907,0.533,0.0,-13.534,1.0,0.217,0.0225,0.883,0.137,0.4,124.005,4.0
5450,2023-07-26 12:07,DJ Koze,Seeing Aliens,292314,1JsG5d9Lz1zkx7OJcCIbAJ,0.709,0.74,7.0,-8.613,0.0,0.04,0.00317,0.797,0.127,0.272,118.983,4.0
5451,2023-07-26 12:09,Phoenix,If I Ever Feel Better,90739,1Rcv4ZShoftlDh5dZ3JUVf,0.775,0.51,6.0,-9.53,0.0,0.147,0.083,0.00163,0.108,0.812,119.707,4.0
5452,2023-07-26 12:09,Paul Kalkbrenner,Bengang,11195,4p93QD5pvS1k92zBc9QMsU,0.589,0.518,1.0,-13.684,1.0,0.176,0.149,0.852,0.0972,0.215,128.035,4.0
5453,2023-07-26 12:09,Max Vangeli,Shine,3961,4TJRpsYT7kjLlFReTZLeUL,0.578,0.982,11.0,-2.616,0.0,0.0675,0.019,9.58e-05,0.282,0.326,125.983,4.0
5457,2023-07-26 12:39,Cubicolor,Wake Me Up - Tale Of Us Remix,381553,1JAsnOzAUpdMq37vk9wztR,0.614,0.855,10.0,-10.647,0.0,0.0399,0.00149,0.602,0.114,0.123,120.019,4.0
5458,2023-07-26 12:43,HÆLOS,Deep State - (Martin Buttrich Vocal Mix) [Edit],262987,1I8Fgz2nYIyIyHwLQxrorW,0.802,0.56,1.0,-10.307,0.0,0.0477,0.00137,0.931,0.101,0.474,128.018,4.0
5461,2023-07-26 12:57,Bob Sinclar,World Hold on (Children of the Sky) [Radio Edit],204068,1c0zagykmGPDYuxJeDqZhJ,0.738,0.932,8.0,-1.898,0.0,0.0959,0.074,0.000121,0.0623,0.624,126.994,4.0
5463,2023-07-26 13:03,Fritz Kalkbrenner,About Face,238082,5xMmsW8ev5z4UxbhKOFUOj,0.81,0.642,5.0,-8.272,1.0,0.0767,0.0355,0.901,0.128,0.183,123.995,4.0
5464,2023-07-26 13:11,Alyne,No One Saves You,520361,1yCQ17tCS2hgQjR7ZKCwtj,0.7,0.583,11.0,-10.535,0.0,0.0745,0.102,0.902,0.499,0.0366,126.006,4.0
5470,2023-07-26 13:29,Casa del Mirto,Human Feelings,17479,5LHCJ1cvnTaqM8M1OE1PZd,0.594,0.797,9.0,-7.18,0.0,0.0292,0.146,0.854,0.232,0.758,104.999,4.0
5471,2023-07-26 13:29,Elderbrook,Talking,1187,6eCEfEhJfYnqbmXTlFuvIU,0.897,0.567,8.0,-9.825,1.0,0.0527,0.0939,0.65,0.108,0.423,114.988,4.0
5472,2023-07-26 13:34,Lunar Orbit Rendezvous,Continuous Growth,396126,5TVYdpy9VoLMprWdprh4PI,0.726,0.477,5.0,-10.169,0.0,0.0436,0.0294,0.606,0.0913,0.0963,115.969,4.0
5474,2023-07-26 13:44,Jabberwocky,Apollo Club,191814,32CwBagEiA7yiQBpbXZCi4,0.699,0.944,0.0,-8.419,1.0,0.0364,0.00026,0.805,0.0803,0.58,125.002,4.0
5482,2023-07-26 16:14,FMLYBND,Letting Go,232186,2euLwssqxV7ZYMOH3GwgDU,0.519,0.782,11.0,-9.836,0.0,0.0345,0.00629,0.0835,0.179,0.246,104.993,4.0
5483,2023-07-26 16:20,Cassettes For Kids,All That's Inside Me,405577,4S9FNjPFenmiig5om1SdIO,0.786,0.893,6.0,-9.752,1.0,0.223,0.122,0.79,0.0923,0.437,125.019,4.0
5485,2023-07-26 16:37,Harrison BDP,Small Talk - Original Mix,2077,3pWpOCqRgCPxejQhHpPgYe,0.795,0.906,10.0,-7.817,0.0,0.0586,0.000676,0.926,0.0626,0.153,123.007,4.0
5488,2023-07-26 16:37,Harley Sanders,Helmholtz,12742,7vERVH475z5RbQDwYGmecz,0.717,0.526,10.0,-8.348,0.0,0.0469,0.0475,0.868,0.107,0.255,124.01,4.0
5492,2023-07-26 16:37,Vessels,Had a Love,1330,4xGjnjJMbjLFEJwb0gW1pP,0.346,0.682,3.0,-7.538,1.0,0.0545,0.204,0.629,0.15,0.277,120.034,3.0
5499,2023-07-26 16:42,Baxter Dury,Cocaine Man,900,4IIW93KNqv3L5VILol1S7u,0.757,0.396,0.0,-10.198,0.0,0.0344,0.0417,0.171,0.0795,0.49,127.371,4.0
5503,2023-07-26 16:42,The Chemical Brothers,Close Your Eyes,2869,1BRdrb5SsTljDt3eOtv62b,0.566,0.68,2.0,-8.161,1.0,0.0286,0.133,0.585,0.925,0.173,131.96,4.0
5504,2023-07-26 16:42,Rampa,You Are Safe,1377,1IbfngIvCmH9FStQuEJKV1,0.772,0.834,7.0,-8.164,1.0,0.062,0.00247,0.903,0.0565,0.526,124.002,4.0
5505,2023-07-26 16:42,Tim Engelhardt,Ionized feat. Hannah Noelle,1162,17P7WaCX3L5MMnMDcQ60st,0.812,0.879,1.0,-10.287,1.0,0.0403,0.00438,0.656,0.0449,0.226,122.998,4.0
5506,2023-07-26 16:42,Stazam,Todo es amor,976,1XZZtmYLIJNg8G8GYwRvZ6,0.648,0.547,0.0,-8.529,1.0,0.0332,0.00288,0.101,0.233,0.219,122.003,4.0
5516,2023-07-26 16:42,Biesmans,Dr. Electric - Phunkadelica Re-Interpretation,1287,5z3dQJ9Ef0VfEMNzjQ5gTx,0.802,0.641,7.0,-11.27,1.0,0.0512,8.24e-05,0.932,0.0721,0.147,122.007,4.0
5517,2023-07-26 16:42,Apparat,Love Theme - Live in Paris,1521,1xIcKHLJFzoqPuS1taYW4T,0.0788,0.0401,9.0,-13.019,0.0,0.0374,0.971,0.931,0.133,0.0266,82.4,4.0
5518,2023-07-26 16:42,Einmusik,Dawn,2891,1BtaLIysmfUiIMTjgtqDYG,0.733,0.47,0.0,-10.641,1.0,0.0866,0.000189,0.904,0.08,0.31,123.512,4.0
5520,2023-07-26 16:42,Roosevelt,Colours,2875,6gEqHzPTtfeqPvN8RVGtDC,0.67,0.934,1.0,-7.217,0.0,0.0755,0.00478,0.905,0.348,0.543,124.996,4.0
5526,2023-07-26 19:20,Bertrand Burgalat,L'enfant sur la banquette arrière - Vision de Catastrophe,251227,ID not found,,,,,,,,,,,,
5528,2023-07-26 23:16,Follo,Divine,304620,2xxWDXQKfp24FZ5hmyYrkL,0.482,0.258,5.0,-16.183,0.0,0.031,0.329,0.912,0.181,0.155,56.084,4.0
5529,2023-07-26 23:23,Moullinex,Time and Tide,424223,0qVr70yIIP2FzGj6LBV3ql,0.787,0.672,8.0,-7.308,1.0,0.0576,0.000803,0.799,0.0155,0.591,121.997,4.0
5541,2023-07-27 18:15,Decius,Hashtag Booty Finger,187317,22OWzlXdROMQaNdrupn9z2,0.855,0.963,7.0,-5.506,1.0,0.14,0.0228,0.000754,0.0779,0.625,122.939,4.0
5542,2023-07-27 18:19,Decius,"Hashtag Booty Finger (12"" Dub Mix) - 12 Inch Dub Mix",264390,ID not found,,,,,,,,,,,,
5544,2023-07-27 20:09,Neville Watson,One Four Green - Johnny Aux Remix,146201,2I8gKGe0oqdNuT4pq1CD8D,0.705,0.664,0.0,-9.158,1.0,0.044,0.0961,0.861,0.123,0.599,122.0,4.0
5545,2023-07-27 20:15,Neville Watson,One Four Green - Deep Space Orchestra Remix,2881,1vtUvyq6jQllOipsDOmqTo,0.646,0.847,0.0,-6.069,1.0,0.0395,0.0114,0.906,0.12,0.396,121.597,4.0
5547,2023-07-27 20:21,Neville Watson,One Four Green,400120,1vtUvyq6jQllOipsDOmqTo,0.646,0.847,0.0,-6.069,1.0,0.0395,0.0114,0.906,0.12,0.396,121.597,4.0
5548,2023-07-27 20:57,Neville Watson,Against the Tide,73930,0mmRI3xSbjwbstIwOHbgVU,0.804,0.474,9.0,-17.619,0.0,0.0779,0.00111,0.918,0.11,0.571,124.006,4.0
5549,2023-07-27 21:04,Lawrence,Simmer - Lake People Remix,363459,2LpizpKO3ZLaIBXWu0vovZ,0.798,0.859,11.0,-10.267,0.0,0.0382,0.0647,0.881,0.107,0.375,126.005,4.0
5550,2023-07-27 21:05,T.Raumschmiere,Wacker - Mixed,62979,0LWb22fpv7LYhBNUdk1wQ0,0.6,0.524,2.0,-11.198,1.0,0.0313,0.063,0.913,0.224,0.216,121.628,4.0
5554,2023-07-27 21:57,Villete,Girl Next Door - Francis Harris Remix,126890,32Uhh1a40HET1ULXN3qdsZ,0.637,0.301,4.0,-25.83,0.0,0.0584,0.637,0.957,0.113,0.0349,116.994,4.0
5556,2023-07-27 22:03,Villete,Girl Next Door,312109,32Uhh1a40HET1ULXN3qdsZ,0.637,0.301,4.0,-25.83,0.0,0.0584,0.637,0.957,0.113,0.0349,116.994,4.0
5557,2023-07-27 22:07,Jeigo,Beyond,252003,3pw6OMf7eIDFxQsFYnVI4j,0.787,0.742,10.0,-7.924,0.0,0.0516,0.116,0.804,0.111,0.203,127.019,4.0
5558,2023-07-27 22:17,Dominik Eulberg,Eintagsfliege - Donato Dozzy Remix,180994,2C2sYr3ZuXE8DOVadEubya,0.569,0.485,11.0,-14.759,0.0,0.0353,0.0687,0.882,0.101,0.667,110.002,4.0
5565,2023-07-28 09:02,Don Henley,Dirty Laundry,309222,62XeftD9ANjKbJihmdfmRx,0.627,0.424,5.0,-19.181,0.0,0.0252,0.000295,0.00165,0.985,0.348,98.557,4.0
5568,2023-07-28 09:55,Fort Romeau,Visions,419055,5vYKWVIAvnR8vBtPZQzpAs,0.774,0.672,10.0,-11.847,0.0,0.174,0.104,0.922,0.0942,0.0855,120.003,4.0
5569,2023-07-28 10:00,Zane Schaffer,Around You,333559,3EXE6xuaGxSwgW9p2GNbbY,0.743,0.52,1.0,-13.847,1.0,0.063,0.0305,0.827,0.205,0.175,117.995,4.0
5574,2023-07-28 10:32,The Naked And Famous,The Sun,867,4E0nRUW7eiQnnsjF2lxS0c,0.588,0.483,0.0,-9.72,1.0,0.0324,0.509,0.00906,0.112,0.0355,123.99,4.0
5576,2023-07-28 10:32,Saint Rue,City to City,1010,5r4Thpa1miP52ikjFYisgH,0.699,0.889,1.0,-7.98,1.0,0.0572,0.0116,0.901,0.0437,0.728,124.892,4.0
5578,2023-07-28 10:32,Demdike Stare,At It Again,832,4ixh8NdYShcl7DhAC7TiIO,0.637,0.791,1.0,-8.926,1.0,0.335,0.00491,0.84,0.268,0.575,161.995,4.0
5584,2023-07-28 10:46,Eden Burns,Jupiter's Back,1190,3WpQpyWFrNQlT5OsF3MKj7,0.8,0.927,11.0,-10.824,1.0,0.0522,0.000545,0.858,0.175,0.778,121.99,4.0
5589,2023-07-28 10:46,Dee Montero,Aeon - Dosem Remix,1112,4XlVMYxnfQ8ERL5NwLM8JX,0.583,0.855,9.0,-6.285,1.0,0.0302,0.000949,0.89,0.0921,0.225,124.011,4.0
5591,2023-07-28 10:46,UNKLE,Looking for the Rain - Unkle Reconstruction,15967,5YerXPGmTsYUCnj8KAfQzH,0.536,0.659,1.0,-7.677,1.0,0.0262,0.000162,0.0837,0.339,0.0609,104.996,4.0
5597,2023-07-28 12:43,Third Attempt,Transit,473989,6xX3DLq6CqH54lcNRzCGnu,0.756,0.811,6.0,-8.959,1.0,0.0583,0.0326,0.883,0.117,0.882,115.011,4.0
5598,2023-07-28 12:45,Nina Young,Chimney,148875,1HjVO1mKsOsYHnl1gotuTv,0.644,0.846,2.0,-9.138,1.0,0.0365,0.0901,0.966,0.0734,0.288,100.01,4.0
5603,2023-07-28 13:47,Shiny Toy Guns,Stripped,217426,5BGJ2glIHaMJcDNuBUcFuD,0.472,0.625,0.0,-10.916,0.0,0.0549,0.202,0.00138,0.258,0.222,90.988,4.0
5607,2023-07-28 14:11,No Distance,Noveria,78411,6TB8ri5A5e98gcM79F0puo,0.786,0.663,2.0,-8.629,1.0,0.0439,3.78e-05,0.874,0.0561,0.239,123.017,4.0
5610,2023-07-28 15:01,Jake Chambers,Black Swan,482500,60nrRHn7bQhZYsrSSABPG0,0.734,0.539,10.0,-12.91,0.0,0.0584,0.000267,0.851,0.0866,0.373,124.047,4.0
5615,2023-07-28 16:29,Fármacos,Siempre Tú,240771,6Qk1T8ytc27nBrgcaDyU4O,0.479,0.875,11.0,-5.076,0.0,0.0279,0.00142,0.269,0.114,0.569,89.988,4.0
5617,2023-07-28 19:35,Tuccinelli,Solo Un Delay,356998,3Ort4RqqMl1hHUqIMGGrgQ,0.773,0.619,6.0,-11.529,0.0,0.0661,0.0888,0.85,0.112,0.357,113.005,4.0
5621,2023-07-28 19:40,Teen Daze,Drifts,2938,4Eyr0jPqXY4mVsscCcTduR,0.174,0.0672,11.0,-22.226,0.0,0.0434,0.994,0.98,0.249,0.0625,80.277,1.0
5622,2023-07-28 19:40,Kingpin Cartel,Ghetto - Nic Fanciulli & Steve Mac Remix,1515,2IW7hJwB3TLz7qRvbiEvER,0.635,0.578,9.0,-8.756,0.0,0.0472,0.182,0.694,0.116,0.174,127.013,4.0
5623,2023-07-28 19:41,Throwing Snow,Lithurgy,1926,6o4a7lfaJEEQ6QRtjegicO,0.608,0.588,1.0,-6.646,1.0,0.0365,0.00142,0.925,0.0689,0.143,125.018,4.0
5624,2023-07-28 19:41,Darlyn Vlys,Tears in Rain - Marc Depulse Remix,2492,3540rNXdSMrKfuEcxboC9n,0.77,0.737,11.0,-9.039,0.0,0.0581,0.031,0.853,0.0514,0.0374,119.008,4.0
5626,2023-07-28 19:41,DJ Shadow,Our Pathetic Age (feat. Sam Herring),17005,7eTa2VvJOkdcTrS4hliy6M,0.719,0.499,2.0,-7.155,1.0,0.0323,0.000514,0.106,0.385,0.293,107.002,4.0
5629,2023-07-28 19:41,Zuma Dionys,Sedative,1655,75x4kcslheTwEYZ6x8eEFG,0.785,0.561,7.0,-9.819,1.0,0.0735,0.0114,0.864,0.117,0.14,111.999,4.0
5630,2023-07-28 19:41,Little Dragon,Hold On,1254,3KRKWErSMOTqryYTAa94hc,0.713,0.714,11.0,-8.027,0.0,0.0364,1.46e-05,0.431,0.653,0.0919,121.283,4.0
5633,2023-07-28 19:42,Gambitt,Into Your Head,962,7fIBXC9avN1ojMUFXVPYWU,0.726,0.673,11.0,-9.372,0.0,0.0481,0.0309,0.892,0.0486,0.232,123.005,4.0
5637,2023-07-28 19:45,Hercules & Love Affair,Blind - Frankie Knuckles Remix,1658,2ODllXvpyaYdudGRNQbi66,0.783,0.781,2.0,-5.39,0.0,0.0481,0.0194,0.128,0.0299,0.862,123.995,4.0
5641,2023-07-28 19:45,TV On The Radio,Wolf Like Me,8725,7monRQ5wvM62V0zc0dS4OA,0.363,0.787,7.0,-5.071,1.0,0.0429,0.00176,0.00445,0.531,0.202,175.919,4.0
5642,2023-07-28 19:54,Sebastian Davidson,Slow Goods,147652,66D24YMI6FMRRGHO8QoBhO,0.7,0.594,7.0,-8.939,0.0,0.0626,0.139,0.925,0.137,0.106,100.022,4.0
5644,2023-07-28 20:23,Evanescence,Bring Me To Life,235894,6D5O4LmEO4TT43VBCWw6ZN,0.318,0.943,4.0,-3.188,0.0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4.0
5645,2023-07-28 20:23,Linkin Park,Crawling,37723,7FjTxB5gYzQVnFja3gt9Zc,0.638,0.658,4.0,-5.264,1.0,0.0293,0.00222,0.00233,0.272,0.297,104.994,4.0
5646,2023-07-28 20:26,Linkin Park,Numb,185587,0ZcnedxtJyygYUGMw2dYl4,0.473,0.776,9.0,-5.957,1.0,0.0387,2.61e-05,0.0,0.965,0.0945,110.023,4.0
5647,2023-07-28 20:28,Linkin Park,Final Masquerade,66501,3aYBjxTMvrEOP0A0UXg9ER,0.466,0.852,3.0,-4.487,1.0,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032,4.0
5648,2023-07-28 20:28,Edward Sharpe & The Magnetic Zeros,Home,16687,7KWGfnsUU4Ri46TIvjpAPx,0.53,0.634,2.0,-5.759,1.0,0.0311,0.249,0.000622,0.0979,0.106,111.615,4.0
5649,2023-07-28 20:29,My Chemical Romance,Welcome to the Black Parade,58021,0Qn5VBRx21LRW7jGutKBOT,0.231,0.769,7.0,-6.696,1.0,0.0732,0.00557,0.00457,0.701,0.142,96.493,4.0
5652,2023-07-28 21:31,Varese,Fiebre,232103,0nVTedmYpCIGn72Sdyh6zI,0.604,0.541,7.0,-9.347,1.0,0.036,0.00429,0.717,0.156,0.602,122.99,4.0
5653,2023-07-28 21:35,Varese,Sábanas y Mambos,199302,6aafk7symVHVGmTtNWPzZy,0.829,0.523,0.0,-9.383,0.0,0.059,0.0337,0.165,0.0786,0.594,121.559,4.0
5654,2023-07-28 21:51,Varese,Derrumbe,68124,4vVgCOf16n9f94wnwDkKK1,0.682,0.735,11.0,-9.465,0.0,0.0416,0.244,0.0266,0.094,0.649,120.982,4.0
5655,2023-07-28 21:59,Savas Pascalidis,Shot In The Dark,4310,4eTcXQhHE9w9MbfInM7LhS,0.737,0.939,7.0,-8.483,1.0,0.0857,0.0682,0.952,0.0963,0.46,127.997,4.0
5658,2023-07-28 22:38,Mano Le Tough,Buzzin' the Big House,223395,7wl4PmduJuW9n7DMaLMb5h,0.744,0.725,11.0,-8.215,0.0,0.059,0.00207,0.891,0.0423,0.409,124.019,4.0
5661,2023-07-28 22:49,Varese,Dormido - Franzizca Remix,221917,2JVgfwXfFNKWwG7Si2JMeN,0.711,0.918,1.0,-7.545,1.0,0.0474,0.000291,0.742,0.181,0.314,135.014,4.0
5662,2023-07-28 22:51,Varese,Naufragio,145170,6pYr6O3C3fAUPGy6iiD1WJ,0.642,0.66,11.0,-8.752,0.0,0.0401,0.087,0.774,0.0873,0.0796,122.985,4.0
5663,2023-07-28 22:55,Varese,Llegando al Cielo,226006,3lRF3yH4m1xtRfIHVnJEfO,0.746,0.634,8.0,-9.445,1.0,0.0344,0.259,0.0421,0.0817,0.314,123.989,4.0
5664,2023-07-28 22:59,Varese,Testigo,277456,4oMgqAk9G8Pl1pe0a12wDo,0.715,0.605,6.0,-8.913,1.0,0.0328,0.00799,0.598,0.0974,0.496,101.009,4.0
5665,2023-07-28 23:02,Nan Que,Trampa,183500,79PBxOUI5h1OiIwBuoAstz,0.8,0.826,7.0,-6.199,1.0,0.0537,0.153,0.784,0.0897,0.5,113.997,4.0
5667,2023-07-28 23:06,Nan Que,Trampa - Instrumental,185263,79PBxOUI5h1OiIwBuoAstz,0.8,0.826,7.0,-6.199,1.0,0.0537,0.153,0.784,0.0897,0.5,113.997,4.0
5668,2023-07-28 23:10,Varese,Desorden,185205,52EmSXkdJ2wvrfu4aUAfoY,0.68,0.629,11.0,-9.345,0.0,0.0667,0.429,0.682,0.0861,0.705,105.004,4.0
5673,2023-07-29 08:41,Axel Boman,The Chains of Liberty,411360,6wb0RTDy9Ek1bYzn89WCAv,0.409,0.439,10.0,-11.39,1.0,0.0466,0.235,0.838,0.0674,0.0382,111.024,4.0
5675,2023-07-29 08:52,Pional,Into a Trap,304878,3A1J6Hgi2C6HfrCNZSffx9,0.661,0.724,5.0,-8.67,0.0,0.0412,0.0336,0.686,0.0918,0.477,105.003,4.0
